TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
järnvägskonterensen	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
Amsterdam	B-LOC	_	O	_	_	O	Q727	_	NoSpaceAfter
den	O	_	O	_	_	O	_	_	_
15	O	_	O	_	_	O	_	_	_
september	O	_	O	_	_	O	_	_	_
komme	O	_	O	_	_	O	_	_	_
att	O	_	O	_	_	O	_	_	_
behand	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
las	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
Brombergska	O	_	O	_	_	O	_	_	_
järnvägs	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
styrelsen	O	_	O	_	_	O	_	_	_
väkt	O	_	O	_	_	O	_	_	_
fråga	O	_	O	_	_	O	_	_	_
om	O	_	O	_	_	O	_	_	_
direkt	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
bindelse	O	_	O	_	_	O	_	_	_
mellan	O	_	O	_	_	O	_	_	_
tyska	O	_	O	_	_	O	_	_	_
och	O	_	O	_	_	O	_	_	_
finska	O	_	O	_	_	O	_	_	NoSpaceAfter
järnvägarna	O	_	O	_	_	O	_	_	_
öfver	O	_	O	_	_	O	_	_	_
Werschbalowa	B-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
Alexandrowo	B-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
Mawu	B-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
och	O	_	O	_	_	O	_	_	_
Sosnovi	B-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
cy	I-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
S:t	B-LOC	_	O	_	_	O	Q656	_	_
Petersburg	I-LOC	_	O	_	_	O	Q656	_	_
under	O	_	O	_	_	O	_	_	_
medvär	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
kan	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
ryska	O	_	O	_	_	O	_	_	_
järnvägsdepartemen	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
tet	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Sagda	O	_	O	_	_	O	_	_	_
departement	O	_	O	_	_	O	_	_	_
hade	O	_	O	_	_	O	_	_	_
äf	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ven	O	_	O	_	_	O	_	_	_
gifvit	O	_	O	_	_	O	_	_	_
sitt	O	_	O	_	_	O	_	_	_
ombud	O	_	O	_	_	O	_	_	_
vid	O	_	O	_	_	O	_	_	_
konferen	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
sen	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
uppdrag	O	_	O	_	_	O	_	_	_
att	O	_	O	_	_	O	_	_	_
anmäla	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
det	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
tet	O	_	O	_	_	O	_	_	_
hinder	O	_	O	_	_	O	_	_	_
från	O	_	O	_	_	O	_	_	_
ryska	O	_	O	_	_	O	_	_	_
järnvägssty	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
relsens	O	_	O	_	_	O	_	_	_
sida	O	_	O	_	_	O	_	_	_
mötte	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
sådan	O	_	O	_	_	O	_	_	NoSpaceAfter
direkt	O	_	O	_	_	O	_	_	_
förbindelses	O	_	O	_	_	O	_	_	_
anordnande	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Finska	O	_	O	_	_	O	_	_	_
järnvägsstyrelsen	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
å	O	_	O	_	_	O	_	_	NoSpaceAfter
sin	O	_	O	_	_	O	_	_	_
sida	O	_	O	_	_	O	_	_	_
förklarat	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
att	O	_	O	_	_	O	_	_	_
intet	O	_	O	_	_	O	_	_	_
hinder	O	_	O	_	_	O	_	_	NoSpaceAfter
härför	O	_	O	_	_	O	_	_	_
mötte	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
om	O	_	O	_	_	O	_	_	_
blott	O	_	O	_	_	O	_	_	_
detaljerna	O	_	O	_	_	O	_	_	NoSpaceAfter
kunde	O	_	O	_	_	O	_	_	_
på	O	_	O	_	_	O	_	_	_
ett	O	_	O	_	_	O	_	_	_
tillfredsställande	O	_	O	_	_	O	_	_	_
sätt	O	_	O	_	_	O	_	_	NoSpaceAfter
ordnas	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
samt	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
utsett	O	_	O	_	_	O	_	_	_
general	B-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
-	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
direktörsadjointen	I-PER	_	O	_	_	O	NIL	_	_
A	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	NIL	_	_
Tschepur	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
-	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
noff	I-PER	_	O	_	_	O	NIL	_	_
och	O	_	O	_	_	O	_	_	_
trafikdirektörsassistenten	B-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
J	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	NIL	_	_
W	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	NIL	_	_
Moller	I-PER	_	O	_	_	O	NIL	_	_
att	O	_	O	_	_	O	_	_	_
å	O	_	O	_	_	O	_	_	_
dess	O	_	O	_	_	O	_	_	_
sida	O	_	O	_	_	O	_	_	NoSpaceAfter
träffa	O	_	O	_	_	O	_	_	_
öfverenskommelse	O	_	O	_	_	O	_	_	_
med	O	_	O	_	_	O	_	_	_
ryska	O	_	O	_	_	O	_	_	NoSpaceAfter
järnvägsdepartementet	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Enligt	O	_	O	_	_	O	_	_	_
hvad	O	_	O	_	_	O	_	_	_
S:t	O	_	O	_	_	O	_	_	_
Petersburger	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
tid	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ningar	O	_	O	_	_	O	_	_	_
vetat	O	_	O	_	_	O	_	_	_
berätta	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
torde	O	_	O	_	_	O	_	_	_
frågan	O	_	O	_	_	O	_	_	NoSpaceAfter
komma	O	_	O	_	_	O	_	_	_
att	O	_	O	_	_	O	_	_	_
företagas	O	_	O	_	_	O	_	_	_
till	O	_	O	_	_	O	_	_	_
behand	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ling	O	_	O	_	_	O	_	_	_
vid	O	_	O	_	_	O	_	_	_
sammanträde	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
ryska	O	_	O	_	_	O	_	_	_
järn	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
vägsdepartementet	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
slutet	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
inne	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
varande	O	_	O	_	_	O	_	_	_
månad	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Kevision	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
näringsla	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
gen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Guvernörens	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
Viborgs	B-LOC	_	O	_	_	O	Q1144791	_	_
län	I-LOC	_	O	_	_	O	Q1144791	_	NoSpaceAfter
framställning	O	_	O	_	_	O	_	_	_
om	O	_	O	_	_	O	_	_	_
revision	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
nä	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ringslagen	O	_	O	_	_	O	_	_	_
beträffande	O	_	O	_	_	O	_	_	_
rättigheten	O	_	O	_	_	O	_	_	NoSpaceAfter
att	O	_	O	_	_	O	_	_	_
idka	O	_	O	_	_	O	_	_	_
landthandel	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
senaten	O	_	O	_	_	O	_	_	_
ej	O	_	O	_	_	O	_	_	NoSpaceAfter
funnit	O	_	O	_	_	O	_	_	_
föranleda	O	_	O	_	_	O	_	_	_
till	O	_	O	_	_	O	_	_	_
någon	O	_	O	_	_	O	_	_	_
åtgärd	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Däremot	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
senaten	O	_	O	_	_	O	_	_	_
godkänt	O	_	O	_	_	O	_	_	NoSpaceAfter
handels	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
och	O	_	O	_	_	O	_	_	_
industriexpeditionens	O	_	O	_	_	O	_	_	NoSpaceAfter
framställning	O	_	O	_	_	O	_	_	_
om	O	_	O	_	_	O	_	_	_
behofvet	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	NoSpaceAfter
komité	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
revision	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
näringslagen	O	_	O	_	_	O	_	_	NoSpaceAfter
i	O	_	O	_	_	O	_	_	_
sårskilda	O	_	O	_	_	O	_	_	_
delar	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Barnundervisningen	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
grekisk	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
katolska	O	_	O	_	_	O	_	_	_
försam	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
lingarna	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ett	O	_	O	_	_	O	_	_	_
anslag	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
100	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
000	O	_	O	_	_	O	_	_	NoSpaceAfter
mk	O	_	O	_	_	O	_	_	_
om	O	_	O	_	_	O	_	_	_
året	O	_	O	_	_	O	_	_	_
från	O	_	O	_	_	O	_	_	_
år	O	_	O	_	_	O	_	_	_
1898	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
tio	O	_	O	_	_	O	_	_	_
års	O	_	O	_	_	O	_	_	NoSpaceAfter
tid	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
beviljats	O	_	O	_	_	O	_	_	_
till	O	_	O	_	_	O	_	_	_
betordrande	O	_	O	_	_	O	_	_	NoSpaceAfter
af	O	_	O	_	_	O	_	_	_
barnundervisningen	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
grekisk	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
katolska	O	_	O	_	_	O	_	_	_
landsförsamlingarna	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Pitkäniemi	B-ORG	_	O	_	_	O	Q18661353	_	_
dårvårds	I-ORG	_	O	_	_	O	Q18661353	_	NoSpaceAfter
-	I-ORG	_	O	_	_	O	Q18661353	_	NoSpaceAfter
anstalt	B-ORG	_	O	_	_	O	Q18661353	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ett	O	_	O	_	_	O	_	_	_
anslag	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
113	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
895	O	_	O	_	_	O	_	_	NoSpaceAfter
mk	O	_	O	_	_	O	_	_	_
55	O	_	O	_	_	O	_	_	_
pi	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
beviljats	O	_	O	_	_	O	_	_	_
å	O	_	O	_	_	O	_	_	_
högsta	O	_	O	_	_	O	_	_	NoSpaceAfter
ort	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
rappning	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
yttre	O	_	O	_	_	O	_	_	_
och	O	_	O	_	_	O	_	_	NoSpaceAfter
målning	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
inre	O	_	O	_	_	O	_	_	_
väggarna	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	NoSpaceAfter
byggnader	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
hvilka	O	_	O	_	_	O	_	_	_
redan	O	_	O	_	_	O	_	_	_
uppförts	O	_	O	_	_	O	_	_	NoSpaceAfter
eller	O	_	O	_	_	O	_	_	_
komma	O	_	O	_	_	O	_	_	_
att	O	_	O	_	_	O	_	_	_
uppföras	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
sin	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
nessjukhuset	O	_	O	_	_	O	_	_	_
å	O	_	O	_	_	O	_	_	_
Pitkäniemi	B-LOC	_	O	_	_	O	NIL	_	_
boställe	I-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Skrifprofven	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
filoso	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
fiekandidatexamen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Å	O	_	O	_	_	O	_	_	_
högsta	O	_	O	_	_	O	_	_	NoSpaceAfter
ort	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
numera	O	_	O	_	_	O	_	_	_
afgjorts	O	_	O	_	_	O	_	_	_
frågan	O	_	O	_	_	O	_	_	_
om	O	_	O	_	_	O	_	_	NoSpaceAfter
förändringar	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
afseende	O	_	O	_	_	O	_	_	_
å	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
skrif	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
prof	O	_	O	_	_	O	_	_	_
på	O	_	O	_	_	O	_	_	_
främmande	O	_	O	_	_	O	_	_	_
språk	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
som	O	_	O	_	_	O	_	_	_
bö	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ra	O	_	O	_	_	O	_	_	_
föregå	O	_	O	_	_	O	_	_	_
filosofiekandidatexamen	O	_	O	_	_	O	_	_	NoSpaceAfter
och	O	_	O	_	_	O	_	_	_
torde	O	_	O	_	_	O	_	_	_
senatensfrån	O	_	O	_	_	O	_	_	_
konsistorii	O	_	O	_	_	O	_	_	NoSpaceAfter
förslag	O	_	O	_	_	O	_	_	_
afvikande	O	_	O	_	_	O	_	_	_
åsikt	O	_	O	_	_	O	_	_	_
därvid	O	_	O	_	_	O	_	_	_
ha	O	_	O	_	_	O	_	_	NoSpaceAfter
godkänts	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Utvidgningen	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
Hel	B-LOC	_	O	_	_	O	Q1044613	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	Q1044613	_	NoSpaceAfter
singfors	I-LOC	_	O	_	_	O	Q1044613	_	_
järnvägsstation	I-LOC	_	O	_	_	O	Q1044613	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Å	O	_	O	_	_	O	_	_	NoSpaceAfter
högsta	O	_	O	_	_	O	_	_	_
ort	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
beviljats	O	_	O	_	_	O	_	_	_
ett	O	_	O	_	_	O	_	_	_
anslag	O	_	O	_	_	O	_	_	NoSpaceAfter
af	O	_	O	_	_	O	_	_	_
720	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
000	O	_	O	_	_	O	_	_	_
mark	O	_	O	_	_	O	_	_	_
ur	O	_	O	_	_	O	_	_	_
kommunikations	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
fonden	O	_	O	_	_	O	_	_	_
till	O	_	O	_	_	O	_	_	_
inköp	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
tomter	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
ut	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
vidgning	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
Helsingtors	B-LOC	_	O	_	_	O	Q1044613	_	_
järnvägs	I-LOC	_	O	_	_	O	Q1044613	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	Q1044613	_	NoSpaceAfter
station	I-LOC	_	O	_	_	O	Q1044613	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Tjänstledighet	O	_	O	_	_	O	_	_	_
på	O	_	O	_	_	O	_	_	_
ett	O	_	O	_	_	O	_	_	_
år	O	_	O	_	_	O	_	_	NoSpaceAfter
har	O	_	O	_	_	O	_	_	_
beviljats	O	_	O	_	_	O	_	_	_
ärkebiskopen	B-PER	_	O	_	_	O	Q6068338	_	_
T	I-PER	_	O	_	_	O	Q6068338	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q6068338	_	_
T	I-PER	_	O	_	_	O	Q6068338	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q6068338	_	NoSpaceAfter
Renvall	I-PER	_	O	_	_	O	Q6068338	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Barnsjukhus	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
Helsing	B-LOC	_	O	_	_	O	Q1757	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	Q1757	_	NoSpaceAfter
fors	I-LOC	_	O	_	_	O	Q1757	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Å	O	_	O	_	_	O	_	_	_
högsta	O	_	O	_	_	O	_	_	_
ort	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
beviljats	O	_	O	_	_	O	_	_	NoSpaceAfter
ett	O	_	O	_	_	O	_	_	_
anslag	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
263	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
500	O	_	O	_	_	O	_	_	_
mk	O	_	O	_	_	O	_	_	_
för	O	_	O	_	_	O	_	_	_
upp	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
förande	O	_	O	_	_	O	_	_	_
af	O	_	O	_	_	O	_	_	_
ett	O	_	O	_	_	O	_	_	_
barnsjukhus	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
Hel	B-LOC	_	O	_	_	O	Q1757	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	Q1757	_	NoSpaceAfter
singfors	I-LOC	_	O	_	_	O	Q1757	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
—	O	_	O	_	_	O	_	_	_
Löneförhöjning	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Å	O	_	O	_	_	O	_	_	_
högsta	O	_	O	_	_	O	_	_	NoSpaceAfter
ort	O	_	O	_	_	O	_	_	_
har	O	_	O	_	_	O	_	_	_
bifallits	O	_	O	_	_	O	_	_	_
till	O	_	O	_	_	O	_	_	_
senatens	O	_	O	_	_	O	_	_	_
förslag	O	_	O	_	_	O	_	_	NoSpaceAfter
om	O	_	O	_	_	O	_	_	_
sådan	O	_	O	_	_	O	_	_	_
törhöjning	O	_	O	_	_	O	_	_	_
at	O	_	O	_	_	O	_	_	_
protokolls	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
sekreterarenes	O	_	O	_	_	O	_	_	_
och	O	_	O	_	_	O	_	_	_
förste	O	_	O	_	_	O	_	_	_
kammar	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
förvandternes	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	_
senaten	O	_	O	_	_	O	_	_	_
äfvensom	O	_	O	_	_	O	_	_	NoSpaceAfter
prokuratorssekreterarens	O	_	O	_	_	O	_	_	_
löneförmå	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ner	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
att	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
hädanefter	O	_	O	_	_	O	_	_	_
komma	O	_	O	_	_	O	_	_	_
