TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
auszukundſchaften	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
zwei	O	_	_	_	_	_	_	_	_
troianiſche	O	_	_	_	_	_	_	_	_
Jungfrauen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
ſie	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Verdienſt	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Rettung	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	EndOfLine

# document_id = Wecklein1894_0016
# title = Sophokleus Aias
# author = Wecklein, Nikolaus
# publication_date = 1894
# publication_place = München
# page = 16
möchte	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
εὔρινος	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
Nebenform	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
εὔοις	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
βάσις	O	_	_	_	_	_	_	_	_
worin	O	_	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_	_
εὕοινον	O	_	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
erkennen	O	_	_	_	_	_	_	_	_
gibt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
oft	O	_	_	_	_	_	_	_	_
Epitheta	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Perſon	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Handlung	O	_	_	_	_	_	_	_	_
übertragen	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
Die	O	_	_	_	_	_	_	_	_
lakoniſchen	O	_	_	_	_	_	_	_	_
Hunde	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Jagd	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Taygetos	O	_	_	_	_	_	_	_	_
dienten	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
ſchon	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Pindar	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Fragm	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
83	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
als	O	_	_	_	_	_	_	_	_
treffliche	O	_	_	_	_	_	_	_	_
Spürhunde	O	_	_	_	_	_	_	_	_
gerühmt.	O	_	_	_	_	_	_	_	NoSpaceAfter
10	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Das	O	_	_	_	_	_	_	_	_
Epitheton	O	_	_	_	_	_	_	_	_
ξιφοκτόνους	O	_	_	_	_	_	_	_	_
vertritt	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Stelle	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
aîñuari	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
στάζων).	O	_	_	_	_	_	_	_	EndOfLine
18	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ὅτου	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
μάϑῃς	O	_	_	_	_	_	_	_	_
D	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
i	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ſage	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
erfahren	O	_	_	_	_	_	_	_	_
willſt	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
kann	O	_	_	_	_	_	_	_	_
dir	O	_	_	_	_	_	_	_	_
Auskunft	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
14	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Bei	O	_	_	_	_	_	_	_	_
Sophokles	O	_	_	_	_	_	_	_	_
kommt	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Form	O	_	_	_	_	_	_	_	_
ϑάνα	O	_	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_	_
Äſchylos	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
alte	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
feierliche	O	_	_	_	_	_	_	_	_
Form	O	_	_	_	_	_	_	_	_
᾿	O	_	_	_	_	_	_	_	NoSpaceAfter
4ϑηναία.	O	_	_	_	_	_	_	_	EndOfLine
15	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ὡς	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	_
cauſal	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Odyſſeus	O	_	_	_	_	_	_	_	_
gibt	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
warum	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
Athena	O	_	_	_	_	_	_	_	_
ſofort	O	_	_	_	_	_	_	_	_
erkannt	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
εὐμαϑές	O	_	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_	_
betont	O	_	_	_	_	_	_	_	NoSpaceAfter
als	O	_	_	_	_	_	_	_	_
Gegenſaß	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
ἄποπτος	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
wenn	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
dich	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
deutlich	O	_	_	_	_	_	_	_	_
ſehe	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
erkenne	O	_	_	_	_	_	_	_	NoSpaceAfter
ich	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
deutlich	O	_	_	_	_	_	_	_	_
deine	O	_	_	_	_	_	_	_	_
Stimme“)	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
—	O	_	_	_	_	_	_	_	_
ἐάν	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
ἧς	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
immer	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
jetzt	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_	EndOfLine
ἄποπτος	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
„in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Ferne	O	_	_	_	_	_	_	_	_
geſehen“	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	_
entſpricht	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Illuſion	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
Athena	O	_	_	_	_	_	_	_	_
hoch	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Wolken	O	_	_	_	_	_	_	_	_
ſchwebt	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
—	O	_	_	_	_	_	_	_	_
6uos	O	_	_	_	_	_	_	_	_
ſchließt	O	_	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Saße	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
εἰ	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
ἐάν)	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
entſprechenden	O	_	_	_	_	_	_	_	_
Participium	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
Kr	B-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter
.	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference
I1	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference
8	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference
56	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference|NoSpaceAfter
,	I-secondary-partial	_	_	_	_	_	_	_	InSecondaryReference
