TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
passages	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
which	O	_	_	_	_	_	_	_	
rash	O	_	_	_	_	_	_	_	
amongst	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
fastest	O	_	_	_	_	_	_	_	
on	O	_	_	_	_	_	_	_	
record	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
THE	O	_	_	_	_	_	_	_	
"	O	_	_	_	_	_	_	_	NoSpaceAfter
WHITE	O	_	_	_	_	_	_	_	
STAR	O	_	_	_	_	_	_	_	NoSpaceAfter
"	O	_	_	_	_	_	_	_	
LINE	O	_	_	_	_	_	_	_	
OF	O	_	_	_	_	_	_	_	
British	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
Austratan	O	_	_	_	_	_	_	_	
Ex-Royal	O	_	_	_	_	_	_	_	
Mail	O	_	_	_	_	_	_	_	
Clippers	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
SAIL	O	_	_	_	_	_	_	_	
from	O	_	_	_	_	_	_	_	
LIVERPOOL	B-LOC	_	_	_	_	_	Q24826	_	
for	O	_	_	_	_	_	_	_	
MELBOURNE	B-LOC	_	_	_	_	_	Q3141	_	
on	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
Ist	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
20th	O	_	_	_	_	_	_	_	
I	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
‘	O	_	_	_	_	_	_	_	
stao	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
every	O	_	_	_	_	_	_	_	
Month	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
landing	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
forwarding	O	_	_	_	_	_	_	_	
Passengers	O	_	_	_	_	_	_	_	
at	O	_	_	_	_	_	_	_	
through	O	_	_	_	_	_	_	_	
rates	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
by	O	_	_	_	_	_	_	_	
steamers	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
every	O	_	_	_	_	_	_	_	
port	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Australia	B-LOC	_	_	_	_	_	Q408	_	
and	O	_	_	_	_	_	_	_	
Tasmania	B-LOC	_	_	_	_	_	Q34366	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Parties	O	_	_	_	_	_	_	_	
holding	O	_	_	_	_	_	_	_	
Bounty	O	_	_	_	_	_	_	_	
tickets	O	_	_	_	_	_	_	_	
for	O	_	_	_	_	_	_	_	
Launceston	B-LOC	_	_	_	_	_	Q339527	_	
or	O	_	_	_	_	_	_	_	
Hobart	B-LOC	_	_	_	_	_	Q40191	_	
Town	I-LOC	_	_	_	_	_	Q40191	_	
will	O	_	_	_	_	_	_	_	
be	O	_	_	_	_	_	_	_	
carried	O	_	_	_	_	_	_	_	
out	O	_	_	_	_	_	_	_	
by	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
ships	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
this	O	_	_	_	_	_	_	_	
Line	O	_	_	_	_	_	_	_	
via	O	_	_	_	_	_	_	_	
Melbourne	B-LOC	_	_	_	_	_	Q3141	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	
Lice	O	_	_	_	_	_	_	_	
is	O	_	_	_	_	_	_	_	
composed	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
following	O	_	_	_	_	_	_	_	
magnificent	O	_	_	_	_	_	_	_	
•	O	_	_	_	_	_	_	_	
vessels	O	_	_	_	_	_	_	_	
Ship	O	_	_	_	_	_	_	_	
Ship	O	_	_	_	_	_	_	_	
Ship	O	_	_	_	_	_	_	_	
Morning	O	_	_	_	_	_	_	_	
Light	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Prinre	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
Seas	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Sirocco	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Red	O	_	_	_	_	_	_	_	
Jacket	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
White	O	_	_	_	_	_	_	_	
Jacket	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Star	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
East	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
White	O	_	_	_	_	_	_	_	
star	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Mermaid	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Telegraph	O	_	_	_	_	_	_	_	
Blue	O	_	_	_	_	_	_	_	
Jaci	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
et	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Shalimar	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Arabian	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence

# hipe2022:document_id = 10700957_Dorchester1860
# hipe2022:date = 1861-06-27
# hipe2022:language = en
# hipe2022:dataset = topres19th
# hipe2022:split = train
# hipe2022:converter_version = v2022-02-04
# hipe2022:document_type = newspaper
# hipe2022:original_source = train/annotated_tsv/10700957_Dorchester1860.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
# topres19th:original_license = CC-BY-NC-SA 4.0
# topres19th:fname = 10700957_Dorchester1860
# topres19th:issue_date = 1861-06-27
# topres19th:decade = 1860
# topres19th:ocr_quality_mean = 0.8821
# topres19th:ocr_quality_sd = 0.1933
# topres19th:word_count = 415
# topres19th:publication_title = Dorset County Chronicle, etc.
# topres19th:place_publication = Dorchester
DORSET	B-LOC	_	_	_	_	_	Q23159	_	
COUNTY	O	_	_	_	_	_	_	_	
CHRONICLE	O	_	_	_	_	_	_	_	
AND	O	_	_	_	_	_	_	_	
SOMERSETSHIRE	B-LOC	_	_	_	_	_	Q23157	_	
GAZETTE	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
[	O	_	_	_	_	_	_	_	NoSpaceAfter
Supplement—June	O	_	_	_	_	_	_	_	
27,1861	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
whatever	O	_	_	_	_	_	_	_	
eccentric	O	_	_	_	_	_	_	_	
turns	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
Italian	O	_	_	_	_	_	_	_	
wheel	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
fortune	O	_	_	_	_	_	_	_	
may	O	_	_	_	_	_	_	_	
take	O	_	_	_	_	_	_	_	
iu	O	_	_	_	_	_	_	_	
making	O	_	_	_	_	_	_	_	
or	O	_	_	_	_	_	_	_	
marring	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
destinies	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
that	O	_	_	_	_	_	_	_	
singularly	O	_	_	_	_	_	_	_	
unhappy	O	_	_	_	_	_	_	_	
country	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Liberalism	O	_	_	_	_	_	_	_	
is	O	_	_	_	_	_	_	_	
a	O	_	_	_	_	_	_	_	
creature	O	_	_	_	_	_	_	_	
that	O	_	_	_	_	_	_	_	
can	O	_	_	_	_	_	_	_	
accommodate	O	_	_	_	_	_	_	_	
itself	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
any	O	_	_	_	_	_	_	_	
clime	O	_	_	_	_	_	_	_	
or	O	_	_	_	_	_	_	_	
country	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	
it	O	_	_	_	_	_	_	_	
can	O	_	_	_	_	_	_	_	
lead	O	_	_	_	_	_	_	_	
intense	O	_	_	_	_	_	_	_	
dissatisfaction	O	_	_	_	_	_	_	_	
into	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
heart	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
every	O	_	_	_	_	_	_	_	
Hungarian	O	_	_	_	_	_	_	_	
democrat	O	_	_	_	_	_	_	_	
j	O	_	_	_	_	_	_	_	
it	O	_	_	_	_	_	_	_	
can	O	_	_	_	_	_	_	_	
“	O	_	_	_	_	_	_	_	
put	O	_	_	_	_	_	_	_	
up	O	_	_	_	_	_	_	_	NoSpaceAfter
”	O	_	_	_	_	_	_	_	
M	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Deal	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
his	O	_	_	_	_	_	_	_	
followers	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
all	O	_	_	_	_	_	_	_	
sorts	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
democratic	O	_	_	_	_	_	_	_	
dodges	O	_	_	_	_	_	_	_	
;	O	_	_	_	_	_	_	_	
it	O	_	_	_	_	_	_	_	
can	O	_	_	_	_	_	_	_	
oppose	O	_	_	_	_	_	_	_	
itself	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
best	O	_	_	_	_	_	_	_	
principles	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
Imperial	O	_	_	_	_	_	_	_	
policy	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Francis	O	_	_	_	_	_	_	_	
Joseph	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
it	O	_	_	_	_	_	_	_	
can	O	_	_	_	_	_	_	_	
afford	O	_	_	_	_	_	_	_	
food	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
feed	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
hungry	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
revolutionary	O	_	_	_	_	_	_	_	
appetites	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
liberal	O	_	_	_	_	_	_	_	
press	O	_	_	_	_	_	_	_	
throughout	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
world	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
It	O	_	_	_	_	_	_	_	
can	O	_	_	_	_	_	_	_	
raise	O	_	_	_	_	_	_	_	
up	O	_	_	_	_	_	_	_	
a	O	_	_	_	_	_	_	_	
host	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
dissatisfied	O	_	_	_	_	_	_	_	
Hermans	O	_	_	_	_	_	_	_	
throughout	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
length	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
breadth	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Prussia	B-LOC	_	_	_	_	_	Q38872	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
who	O	_	_	_	_	_	_	_	
arc	O	_	_	_	_	_	_	_	
striving	O	_	_	_	_	_	_	_	
by	O	_	_	_	_	_	_	_	
every	O	_	_	_	_	_	_	_	
means	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
their	O	_	_	_	_	_	_	_	
power	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
damage	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
authority	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
King	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
tiro	O	_	_	_	_	_	_	_	
Government	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	
military	O	_	_	_	_	_	_	_	
system	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Prussia	B-LOC	_	_	_	_	_	Q38872	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
as	O	_	_	_	_	_	_	_	
it	O	_	_	_	_	_	_	_	
has	O	_	_	_	_	_	_	_	
been	O	_	_	_	_	_	_	_	
termed	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
has	O	_	_	_	_	_	_	_	
been	O	_	_	_	_	_	_	_	
founded	O	_	_	_	_	_	_	_	
on	O	_	_	_	_	_	_	_	
an	O	_	_	_	_	_	_	_	
extensive	O	_	_	_	_	_	_	_	
militia	O	_	_	_	_	_	_	_	
system	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
some	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
greatest	O	_	_	_	_	_	_	_	
victories	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
Prussia	B-LOC	_	_	_	_	_	Q38872	_	
have	O	_	_	_	_	_	_	_	
been	O	_	_	_	_	_	_	_	
gained	O	_	_	_	_	_	_	_	
by	O	_	_	_	_	_	_	_	
those	O	_	_	_	_	_	_	_	
who	O	_	_	_	_	_	_	_	
have	O	_	_	_	_	_	_	_	
enrolled	O	_	_	_	_	_	_	_	
into	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
army	O	_	_	_	_	_	_	_	
after	O	_	_	_	_	_	_	_	
this	O	_	_	_	_	_	_	_	
irregular	O	_	_	_	_	_	_	_	
fashion	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	
policy	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
present	O	_	_	_	_	_	_	_	
Government	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Prussia	B-LOC	_	_	_	_	_	Q38872	_	
has	O	_	_	_	_	_	_	_	
been	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
raise	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
keep	O	_	_	_	_	_	_	_	
up	O	_	_	_	_	_	_	_	
a	O	_	_	_	_	_	_	_	
vast	O	_	_	_	_	_	_	_	
standing	O	_	_	_	_	_	_	_	
army	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
on	O	_	_	_	_	_	_	_	
whoso	O	_	_	_	_	_	_	_	
permanent	O	_	_	_	_	_	_	_	
power	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
strength	O	_	_	_	_	_	_	_	
Prussia	B-LOC	_	_	_	_	_	Q38872	_	
may	O	_	_	_	_	_	_	_	
rely	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
her	O	_	_	_	_	_	_	_	
hour	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
need	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
defend	O	_	_	_	_	_	_	_	
her	O	_	_	_	_	_	_	_	
against	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
fierce	O	_	_	_	_	_	_	_	
attacks	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Zouaves	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
Chasseurs	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
Imperial	O	_	_	_	_	_	_	_	
Dragoons	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
It	O	_	_	_	_	_	_	_	
is	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
duty	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Prussia	B-LOC	_	_	_	_	_	Q38872	_	
to	O	_	_	_	_	_	_	_	
adhere	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
hold	O	_	_	_	_	_	_	_	
fast	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
her	O	_	_	_	_	_	_	_	
present	O	_	_	_	_	_	_	_	
military	O	_	_	_	_	_	_	_	
policy	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
tread	O	_	_	_	_	_	_	_	
down	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
with	O	_	_	_	_	_	_	_	
a	O	_	_	_	_	_	_	_	
firm	O	_	_	_	_	_	_	_	
foot	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
strong	O	_	_	_	_	_	_	_	
hand	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
all	O	_	_	_	_	_	_	_	
tendencies	O	_	_	_	_	_	_	_	
towards	O	_	_	_	_	_	_	_	
a	O	_	_	_	_	_	_	_	
revolutionary	O	_	_	_	_	_	_	_	
liberalism	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
come	O	_	_	_	_	_	_	_	
from	O	_	_	_	_	_	_	_	
what	O	_	_	_	_	_	_	_	
quarter	O	_	_	_	_	_	_	_	
soever	O	_	_	_	_	_	_	_	
they	O	_	_	_	_	_	_	_	
may	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	
Americans	O	_	_	_	_	_	_	_	
still	O	_	_	_	_	_	_	_	
continue	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
talk	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
loud	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
warlike	O	_	_	_	_	_	_	_	
language	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Bluster	O	_	_	_	_	_	_	_	
seems	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
bo	O	_	_	_	_	_	_	_	
one	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
their	O	_	_	_	_	_	_	_	
national	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
normal	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
verbal	O	_	_	_	_	_	_	_	
institutions	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
If	O	_	_	_	_	_	_	_	
wo	O	_	_	_	_	_	_	_	
are	O	_	_	_	_	_	_	_	
to	O	_	_	_	_	_	_	_	
believe	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
half	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
threats	O	_	_	_	_	_	_	_	
they	O	_	_	_	_	_	_	_	
utter	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
nothing	O	_	_	_	_	_	_	_	
but	O	_	_	_	_	_	_	_	
ultra-annihilation	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
each	O	_	_	_	_	_	_	_	
other	O	_	_	_	_	_	_	_	
will	O	_	_	_	_	_	_	_	
suit	O	_	_	_	_	_	_	_	
their	O	_	_	_	_	_	_	_	
purpose	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
A	O	_	_	_	_	_	_	_	
few	O	_	_	_	_	_	_	_	
skirmishes	O	_	_	_	_	_	_	_	
have	O	_	_	_	_	_	_	_	
occurred	O	_	_	_	_	_	_	_	
among	O	_	_	_	_	_	_	_	
their	O	_	_	_	_	_	_	_	
outposts	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
which	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
Federal	O	_	_	_	_	_	_	_	
cavalry	O	_	_	_	_	_	_	_	
(	O	_	_	_	_	_	_	_	NoSpaceAfter
mounted	O	_	_	_	_	_	_	_	
on	O	_	_	_	_	_	_	_	
horses	O	_	_	_	_	_	_	_	
with	O	_	_	_	_	_	_	_	
very	O	_	_	_	_	_	_	_	
remarkable	O	_	_	_	_	_	_	_	
tails	O	_	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_	
have	O	_	_	_	_	_	_	_	
gained	O	_	_	_	_	_	_	_	
a	O	_	_	_	_	_	_	_	
very	O	_	_	_	_	_	_	_	
brilliant	O	_	_	_	_	_	_	_	
advantage	O	_	_	_	_	_	_	_	
over	O	_	_	_	_	_	_	_	
their	O	_	_	_	_	_	_	_	
opponents	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
Illness	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
sickness	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
disease	O	_	_	_	_	_	_	_	
are	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
lot	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
all	O	_	_	_	_	_	_	_	
men	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
The	O	_	_	_	_	_	_	_	
Pope	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
who	O	_	_	_	_	_	_	_	
abjures	O	_	_	_	_	_	_	_	
matrimony	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
oonjugalism	O	_	_	_	_	_	_	_	
as	O	_	_	_	_	_	_	_	
mortal	O	_	_	_	_	_	_	_	
sins	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
has	O	_	_	_	_	_	_	_	
been	O	_	_	_	_	_	_	_	
suffering	O	_	_	_	_	_	_	_	
from	O	_	_	_	_	_	_	_	
erysipelas	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
and	O	_	_	_	_	_	_	_	
the	O	_	_	_	_	_	_	_	
Sultan	O	_	_	_	_	_	_	_	
of	O	_	_	_	_	_	_	_	
Turkey	B-LOC	_	_	_	_	_	Q43	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	
who	O	_	_	_	_	_	_	_	
rejoices	O	_	_	_	_	_	_	_	
in	O	_	_	_	_	_	_	_	
possessing	O	_	_	_	_	_	_	_	
four	O	_	_	_	_	_	_	_	
hundred	O	_	_	_	_	_	_	_	
